y-position;y-error;x-position;x-error;left-position;left-error;right-position;right-error;width;width-error;threshold;fitted-x-position;fitted-left-position;fitted-right-position
79.88308715820312;0.0;856.4140014648438;0.0;640.0;0.0;1080.0;0.0;440.0;0.0;0.0;856.794620577016;606.5137265053967;1029.3756584413197
335.88262939453125;0.0;876.9596557617188;0.0;632.0;0.0;1024.0;0.0;392.0;0.0;0.0;877.0513237102914;633.0981091564613;1052.7948255200654
591.8895263671875;0.0;896.7403564453125;0.0;616.0;0.0;984.0;0.0;368.0;0.0;0.0;895.7427177270158;657.7856806343046;1078.0014429150858
847.8178100585938;0.0;913.5187377929688;0.0;640.0;0.0;1136.0;0.0;496.0;0.0;0.0;912.9425241473766;680.6349779359166;1104.2257575433844
1103.8599853515625;0.0;927.7951049804688;0.0;736.0;0.0;1200.0;0.0;464.0;0.0;0.0;928.7427627349455;701.7288819295669;1130.7267311327407
1359.889404296875;0.0;941.9703979492188;0.0;672.0;0.0;1088.0;0.0;416.0;0.0;0.0;943.2141879628463;721.1219969258224;1156.7303018076793
1615.876220703125;0.0;956.5271606445312;0.0;784.0;0.0;1208.0;0.0;424.0;0.0;0.0;956.4349314692266;738.8786846225038;1181.4726395298198
1871.9686279296875;0.0;971.215087890625;0.0;784.0;0.0;1232.0;0.0;448.0;0.0;0.0;968.4916217376779;755.0747325625664;1204.2061869929646
2127.91552734375;0.0;977.5455322265625;0.0;816.0;0.0;1232.0;0.0;416.0;0.0;0.0;979.4520863720431;769.7606881425013;1224.1482827044924
2383.8818359375;0.0;989.9328002929688;0.0;744.0;0.0;1248.0;0.0;504.0;0.0;0.0;989.4035527895638;783.013171266751;1240.5531361577423
2639.907958984375;0.0;999.091796875;0.0;800.0;0.0;1256.0;0.0;456.0;0.0;0.0;998.4265071158057;794.8996758092669;1252.6607707919309
2895.977783203125;0.0;1003.733154296875;0.0;800.0;0.0;1256.0;0.0;456.0;0.0;0.0;1006.5992433282429;805.4847265095376;1259.706487196671
3151.72607421875;0.0;1014.7640991210938;0.0;832.0;0.0;1192.0;0.0;360.0;0.0;0.0;1013.9907514233219;814.8213120581214;1260.928729858245
3408.01171875;0.0;1022.0031127929688;0.0;784.0;0.0;1264.0;0.0;480.0;0.0;0.0;1020.7043661729128;823.0053779986299;1255.5623203723358
3664.041259765625;0.0;1027.5418701171875;0.0;784.0;0.0;1280.0;0.0;496.0;0.0;0.0;1026.7976089015485;830.0757782894539;1242.8514870013616
3919.84521484375;0.0;1031.38818359375;0.0;888.0;0.0;1216.0;0.0;328.0;0.0;0.0;1032.3522460762565;836.1024796532001;1222.05524203416
