y-position;y-error;x-position;x-error;left-position;left-error;right-position;right-error;width;width-error;threshold;fitted-x-position;fitted-left-position;fitted-right-position
39.98588943481445;0.0;1853.1038818359375;0.0;1776.0;0.0;1856.0;0.0;80.0;0.0;0.0;1852.7562734504913;1707.4123071234335;1988.2388211387552
103.9970703125;0.0;1853.9339599609375;0.0;1632.0;0.0;2304.0;0.0;672.0;0.0;0.0;1854.227921413699;1714.942407057279;1983.4798251689501
167.992431640625;0.0;1856.457275390625;0.0;1768.0;0.0;1924.0;0.0;156.0;0.0;0.0;1855.6546055674842;1722.1240920046632;1979.1622690718727
232.0074462890625;0.0;1856.45556640625;0.0;1640.0;0.0;1912.0;0.0;272.0;0.0;0.0;1857.038731262855;1728.9692180835593;1975.2694661748853
295.9648742675781;0.0;1858.1181640625;0.0;1748.0;0.0;1968.0;0.0;220.0;0.0;0.0;1858.380282788241;1735.4777218209445;1971.7914230187057
360.0269775390625;0.0;1859.074951171875;0.0;1748.0;0.0;1944.0;0.0;196.0;0.0;0.0;1859.6842379990142;1741.673663733608;1968.7054245238157
424.0145568847656;0.0;1860.3934326171875;0.0;1752.0;0.0;1876.0;0.0;124.0;0.0;0.0;1860.9485395105373;1747.547388789096;1966.0060536587098
487.9846496582031;0.0;1863.0816650390625;0.0;1768.0;0.0;1960.0;0.0;192.0;0.0;0.0;1862.1760132582751;1753.1127095240445;1963.6757613977613
551.9813842773438;0.0;1863.2261962890625;0.0;1832.0;0.0;1976.0;0.0;144.0;0.0;0.0;1863.369115120782;1758.3812979051074;1961.6987002966582
615.939697265625;0.0;1865.5462646484375;0.0;1756.0;0.0;1976.0;0.0;220.0;0.0;0.0;1864.5282573372522;1763.355772125469;1960.0624756607951
680.01416015625;0.0;1865.560791015625;0.0;1760.0;0.0;1912.0;0.0;152.0;0.0;0.0;1865.6578010346784;1768.0555390936013;1958.7494031967692
744.0429077148438;0.0;1866.2337646484375;0.0;1820.0;0.0;1940.0;0.0;120.0;0.0;0.0;1866.7564608760244;1772.4761738506397;1957.7489883147816
807.9925537109375;0.0;1867.357666015625;0.0;1756.0;0.0;1976.0;0.0;220.0;0.0;0.0;1867.8253686450416;1776.6240750036702;1957.0465245236
872.013671875;0.0;1868.8656005859375;0.0;1760.0;0.0;1956.0;0.0;196.0;0.0;0.0;1868.8686642492776;1780.5169607276448;1956.62597643216
935.9866943359375;0.0;1869.63671875;0.0;1764.0;0.0;1976.0;0.0;212.0;0.0;0.0;1869.8860011362513;1784.1553153807301;1956.4739683155087
999.9718017578125;0.0;1870.970703125;0.0;1764.0;0.0;1980.0;0.0;216.0;0.0;0.0;1870.8799743597374;1787.5506718330882;1956.5758134126222
1063.977783203125;0.0;1871.6168212890625;0.0;1804.0;0.0;1928.0;0.0;124.0;0.0;0.0;1871.8523198361927;1790.7112099180295;1956.9173973725801
1127.9930419921875;0.0;1874.0621337890625;0.0;1768.0;0.0;1984.0;0.0;216.0;0.0;0.0;1872.8044644398506;1793.6440967827532;1957.4844945662503
