Y0
334.7741
-6020.2007
-1925.4336
4804.1436
4406.2285
6009.9507
3871.0693
-7269.8340
-14064.0732
-11848.8330
-547.7008
6163.6777
6692.0039
3362.7329
-3146.6150
-4136.0430
-5746.5317
-6917.8745
-4274.2969
-86.5167
-3212.1699
-3909.7415
-431.3752
-1899.9200
3846.8164
12363.8271
1036.0999
2160.1255
4615.9683
6815.8057
7351.5371
7212.1084
6107.1318
6916.8828
2881.9194
-5800.0190
-5829.3223
-7228.4258
-6341.7612
-9891.4473
-7829.3799
-3682.3242
-7517.3516
-5181.3052
27.2117
924.4736
775.6024
2669.5913
7070.8457
8193.7393
-2291.5469
-7770.5625
-2774.9460
5487.3726
9575.5859
7592.2725
5741.9751
3867.6240
6650.4106
5792.5723
6515.7925
10760.8584
11195.9258
7505.9297
11262.1250
11577.2217
8607.1221
8144.6279
8442.6934
6365.5947
-195.6008
-7246.1890
-5239.8633
2975.4546
5264.7090
4970.8540
4524.1006
-1537.1876
-8863.5576
-8899.5781
-1642.1564
3666.8494
5257.6743
34.5492
4094.5657
9894.2852
5341.2402
2950.4634
8592.9287
8791.7676
9892.1152
9966.3799
9375.6191
14835.8584
14688.3887
7048.7520
9349.7256
15108.2236
15869.7246
15947.3418
19056.2363
17121.4355
17070.3418
18083.6836
18372.5820
21852.7480
18509.2207
15188.1689
19283.0039
17707.8496
14283.3740
17362.9375
13469.6250
11471.3613
11808.4902
12880.8154
11937.7051
14701.6113
13737.3086
11877.3457
2871.2158
1334.0344
6872.7646
7703.4448
1097.7905
4322.8174
1178.9559
-561.7923
6674.3433
18129.5586
17603.5918
11206.8486
9605.7090
-5032.0908
-16437.1562
-12786.4336
-7008.8413
-1816.6261
-349.8457
1020.9908
5581.1548
4011.5247
-2806.6694
-3157.8738
-4159.5332
-3192.5469
-1106.2993
-240.9890
-197.8421
-613.5338
-7832.0288
-12318.7510
-6633.8389
8805.2100
13730.3623
12810.1416
5770.0967
-1799.6470
-4231.9741
-1294.4891
-5699.3271
-5851.9272
-2495.9438
584.3823
973.7293
-4056.3821
-5444.8130
-6223.7466
-7985.6670
-7762.1494
-6184.8398
-2826.9731
5359.1279
10001.6934
15797.5996
4032.4609
-72.7457
-643.2996
7566.9395
7965.3486
375.4346
-4556.5630
-5870.0244
-3522.2405
1315.3492
2509.8721
2819.0305
7239.8027
5680.8452
535.8469
-686.4139
-3718.6521
-5540.0640
-425.9828
5338.1650
11641.4219
7411.7256
9892.7197
19367.8027
23595.5566
21619.8711
26817.2305
32257.8535
39244.0391
42824.3438
37836.0078
38604.8203
39781.7188
49262.8281
50931.6289
53561.7930
56696.8555
53967.6094
58476.2422
61962.5312
63226.8789
64472.9922
57495.4453
52280.6562
52270.2227
56966.5586
64506.8320
68953.0000
70599.3594
73618.5078
70126.1953
67331.4609
64028.2773
60103.0234
63659.4258
72283.8125
79269.5156
83923.0625
83787.6953
79067.7266
81792.6094
88894.0625
93611.1562
95668.1641
97282.3594
100099.3125
103671.3984
95143.9375
91820.3750
93461.9531
91797.3984
87227.6953
89044.0234
86136.1328
88523.5000
86215.4922
88565.0312
95914.4453
97013.0312
102599.8906
101117.4609
95373.8984
94337.0703
93460.7188
91145.7578
93283.0625
88675.0859
80488.5469
77943.9375
73068.6016
76491.3281
75911.9062
66257.1094
58800.7734
55585.6445
55635.0977
60167.7695
56051.9375
47623.0703
38409.2031
33164.7383
32807.1836
39556.0000
42313.8750
39992.7930
35813.0742
28841.3516
28031.3965
28292.0176
24554.9766
24691.4102
18379.9512
18510.7832
28182.0645
24540.8398
20244.2969
22071.1211
17531.8477
10662.7129
9095.0273
4098.7871
4977.2222
5232.6450
2241.8706
6600.8945
5156.7061
-5929.8921
2713.4829
856.0396
-7499.3682
-6176.2998
-10992.7471
-7221.7075
-4256.9277
-3732.0969
917.7520
2193.3186
12181.8369
27019.8086
35412.5352
28632.8750
18457.6895
16693.6992
23790.6738
23360.3379
21854.6992
20876.0840
25156.5977
30069.1211
36203.1133
38672.3711
47931.4883
55031.9297
55828.5820
53213.3867
47552.5664
55370.9180
64057.0508
69206.8281
75677.1250
84961.5859
87348.3516
88405.7734
84288.9766
81115.3672
83666.0234
91535.7344
100822.5547
105166.0703
106323.3984
108565.9922
108195.0547
115412.1406
120815.7969
122290.7109
119435.9844
117802.5938
125112.6250
126383.5703
121335.0234
123378.5625
122233.5000
125320.4766
124140.0781
125024.3594
130850.0938
127253.1484
118708.0156
114568.2969
118302.0703
117877.9375
119632.1250
115078.4844
117316.4219
116619.3750
113478.9375
115310.5938
118874.3203
126437.2656
122931.8750
112810.6484
107229.0703
107312.9766
99772.1094
93325.4844
88377.7734
88052.0312
83274.9453
79553.7812
75952.7891
72002.1875
72811.9062
61400.3594
51167.2656
47930.9023
45111.9453
41197.6719
36903.2227
35461.7617
46320.9766
42821.7539
36980.0078
29818.0898
28738.1992
27625.0488
19478.3516
14497.8945
16943.8145
11926.4521
12524.9453
19333.7480
17997.9707
13594.2891
10573.1533
10276.5156
11993.5703
12871.5381
12188.1436
15326.7441
13776.5859
9402.4697
10634.0967
9734.6973
6192.8965
1881.5367
-628.7252
-3024.6479
-4252.9912
4815.6084
13469.1826
24106.6895
28252.4590
36049.8320
54007.0352
61028.2773
65000.3984
73937.8750
80528.4219
92622.6016
100329.0625
105559.6719
116895.4453
118529.1406
119790.5625
125288.0625
130270.0938
130185.7188
133701.1562
141763.7500
148621.0625
151140.0625
149897.9531
151644.1875
154561.9688
156294.2188
161640.5156
160252.5938
152854.6562
156393.6406
156005.3906
157361.0000
160306.5781
159973.4531
158024.2344
157202.8438
158353.0469
154205.5781
148893.0469
149570.0469
144856.9531
140831.9531
140413.7656
136056.4531
131856.3125
120047.0547
110689.2969
105054.4297
104410.9844
88449.4844
75779.7188
71700.8438
74077.4219
73618.1797
73073.5312
62051.5000
45895.2656
38101.8008
38186.9180
31475.1035
24919.6367
30297.5273
31306.8652
29683.3438
22271.7637
26966.1094
20110.2129
14957.5742
29101.3594
41645.1133
41048.6406
48376.6562
55730.7227
61980.9141
64215.1367
63920.9805
72671.2969
80749.6328
85658.7734
93465.8750
108094.0547
124935.5703
139888.3594
141183.7500
135673.5625
140554.0000
145522.6719
150892.2188
159606.4219
167080.3438
173621.5156
173527.1094
173344.5156
176485.1094
175819.0469
172968.4531
159819.2344
149729.9375
140523.6562
135624.4531
125215.0391
119995.4531
116678.9375
118118.1094
107537.9219
103967.0156
102533.2656
96461.2031
88833.2969
78006.6953
77963.7031
82477.1953
82659.8438
79215.9141
81781.2578
75703.7734
69684.3516
74995.4453
78439.5938
87803.1250
93416.8438
101138.5625
111355.6328
105043.0938
109899.6406
115388.2500
122139.3672
127952.7344
124828.7344
110360.9531
106795.9375
109039.1719
111778.9375
106904.9297
97694.1953
94456.0312
94798.8906
89462.3438
85483.8281
90106.3594
82258.8516
72751.5547
63017.0859
59445.6719
67133.8906
68182.8047
77235.3594
84693.6406
90011.3438
95544.9531
99066.0391
100353.4062
110593.1875
120121.3047
130808.5312
128653.3750
135816.0156
134837.2812
129429.9375
129379.3984
126326.2500
114909.2031
109311.1953
109805.5938
94369.0625
76773.4141
66372.9141
58907.3164
44059.1445
30367.5566
33881.3320
27847.5098
19949.9395
17207.3867
14019.7354
16135.1035
13299.8545
17955.0430
13648.2363
21064.0059
30564.0449
22212.6465
23265.0664
23494.2344
31979.1348
37654.8047
39775.2422
45446.7930
52061.3711
55260.7578
58795.1016
77621.4375
98070.2344
112934.4688
125873.2578
137867.9375
142614.0938
146153.0625
163555.6250
168320.2500
168505.0156
172445.3594
180620.9688
199847.1406
208274.0312
206029.7344
202174.0781
208999.0469
207515.4688
206030.2500
211152.9375
209470.1094
198087.2031
193828.5938
187509.9375
178872.9375
169087.8906
154154.6250
153826.6875
155524.8906
153595.0312
133703.7344
119077.0156
107093.4297
95054.9219
88906.2344
81697.2969
66756.0078
60462.2656
54490.3203
47737.5938
47476.8398
