y-position;y-error;x-position;x-error;left-position;left-error;right-position;right-error;width;width-error;threshold;fitted-x-position;fitted-left-position;fitted-right-position
80.0;1.0;1118.0;1.0;919.0;1.0;1317.0;1.0;398.0;2.0;52.42447280883789;1117.4047762030082;919.336639808292;1316.2913394875081
112.0;1.0;1120.0;1.0;923.0;1.0;1318.0;1.0;395.0;2.0;53.50225067138672;1119.9699744943211;922.3141010828213;1318.4276982700615
144.0;1.0;1122.0;1.0;925.0;1.0;1320.0;1.0;395.0;2.0;51.28563690185547;1122.5086301576941;925.2605720679945;1320.5424832667077
176.0;1.0;1125.0;1.0;928.0;1.0;1323.0;1.0;395.0;2.0;50.25298309326172;1125.0210098005907;928.1763460050312;1322.635926061764
208.0;1.0;1127.0;1.0;931.0;1.0;1324.0;1.0;393.0;2.0;49.86735534667969;1127.5073800304733;931.0617161351503;1324.7082582395474
240.0;1.0;1130.0;1.0;934.0;1.0;1326.0;1.0;392.0;2.0;48.317665100097656;1129.968007454805;933.916975699571;1326.7597113843758
272.0;1.0;1132.0;1.0;936.0;1.0;1329.0;1.0;393.0;2.0;47.62440872192383;1132.4031586810488;936.7424179395125;1328.790517080566
304.0;1.0;1135.0;1.0;940.0;1.0;1331.0;1.0;391.0;2.0;45.56001663208008;1134.8131003166677;939.5383360961938;1330.8009069124357
336.0;1.0;1137.0;1.0;942.0;1.0;1333.0;1.0;391.0;2.0;46.09391784667969;1137.1980989691247;942.3050234108342;1332.791112464302
368.0;1.0;1140.0;1.0;946.0;1.0;1335.0;1.0;389.0;2.0;45.17606735229492;1139.5584212458825;945.0427731246529;1334.7613653204824
400.0;1.0;1142.0;1.0;948.0;1.0;1337.0;1.0;389.0;2.0;44.116390228271484;1141.8943337544044;947.7518784788688;1336.711897065294
432.0;1.0;1145.0;1.0;951.0;1.0;1339.0;1.0;388.0;2.0;43.04126739501953;1144.206103102153;950.4326327147013;1338.6429392830541
464.0;1.0;1147.0;1.0;954.0;1.0;1341.0;1.0;387.0;2.0;42.567012786865234;1146.4939958965917;953.0853290733694;1340.5547235580805
496.0;1.0;1149.0;1.0;956.0;1.0;1342.0;1.0;386.0;2.0;41.62184524536133;1148.758278745183;955.7102607960924;1342.44748147469
528.0;1.0;1151.0;1.0;958.0;1.0;1345.0;1.0;387.0;2.0;40.77927780151367;1150.9992182553901;958.3077211240893;1344.3214446172003
560.0;1.0;1153.0;1.0;961.0;1.0;1346.0;1.0;385.0;2.0;40.30576705932617;1153.2170810346759;960.8780032985793;1346.1768445699286
592.0;1.0;1156.0;1.0;964.0;1.0;1348.0;1.0;384.0;2.0;39.8634147644043;1155.4121336905032;963.4214005607816;1348.0139129171919
624.0;1.0;1157.0;1.0;965.0;1.0;1350.0;1.0;385.0;2.0;38.539100646972656;1157.5846428303353;965.9382061519153;1349.832881243308
656.0;1.0;1160.0;1.0;969.0;1.0;1351.0;1.0;382.0;2.0;37.72159957885742;1159.7348750616347;968.4287133131996;1351.633981132594
688.0;1.0;1162.0;1.0;970.0;1.0;1354.0;1.0;384.0;2.0;37.19419860839844;1161.863096991865;970.8932152858536;1353.4174441693674
