y-position;y-error;x-position;x-error;left-position;left-error;right-position;right-error;width;width-error;threshold;fitted-x-position;fitted-left-position;fitted-right-position
2088.0;1.0;2501.0;1.0;2404.0;1.0;2598.0;1.0;194.0;2.0;276.8824768066406;2500.6969680237753;2404.9323776594388;2596.3960088037834
2104.0;1.0;2501.0;1.0;2405.0;1.0;2597.0;1.0;192.0;2.0;140.35948181152344;2500.7443817505305;2405.0998715786654;2596.349511549313
2120.0;1.0;2500.0;1.0;2404.0;1.0;2596.0;1.0;192.0;2.0;72.09249114990234;2500.793565511992;2405.268250804027;2596.304817114414
2136.0;1.0;2501.0;1.0;2406.0;1.0;2596.0;1.0;190.0;2.0;49.51922607421875;2500.844533172902;2405.437544811536;2596.2619360931276
2152.0;1.0;2501.0;1.0;2405.0;1.0;2597.0;1.0;192.0;2.0;37.617225646972656;2500.897298598006;2405.6077830772037;2596.2208790794944
2168.0;1.0;2501.0;1.0;2406.0;1.0;2596.0;1.0;190.0;2.0;30.134981155395508;2500.9518756520465;2405.7789950770416;2596.181656667555
2184.0;1.0;2502.0;1.0;2407.0;1.0;2597.0;1.0;190.0;2.0;25.93111228942871;2501.0082781997676;2405.951210287061;2596.14427945135
2200.0;1.0;2501.0;1.0;2406.0;1.0;2596.0;1.0;190.0;2.0;22.827449798583984;2501.0665201059137;2406.124458183273;2596.1087580249196
2216.0;1.0;2501.0;1.0;2407.0;1.0;2595.0;1.0;188.0;2.0;23.139392852783203;2501.126615235228;2406.2987682416897;2596.0751029823045
2232.0;1.0;2502.0;1.0;2408.0;1.0;2596.0;1.0;188.0;2.0;21.56045150756836;2501.188577452455;2406.474169938322;2596.043324917546
2248.0;1.0;2502.0;1.0;2407.0;1.0;2597.0;1.0;190.0;2.0;21.227140426635742;2501.2524206223375;2406.6506927491823;2596.013434424684
2264.0;1.0;2501.0;1.0;2406.0;1.0;2596.0;1.0;190.0;2.0;19.460844039916992;2501.31815860962;2406.8283661502815;2595.9854420977595
2280.0;1.0;2501.0;1.0;2407.0;1.0;2595.0;1.0;188.0;2.0;20.456464767456055;2501.385805279046;2407.007219617631;2595.9593585308126
2296.0;1.0;2501.0;1.0;2407.0;1.0;2595.0;1.0;188.0;2.0;20.671451568603516;2501.4553744953596;2407.1872826272424;2595.935194317884
2312.0;1.0;2501.0;1.0;2407.0;1.0;2595.0;1.0;188.0;2.0;20.393268585205078;2501.5268801233046;2407.3685846551275;2595.912960053015
2328.0;1.0;2502.0;1.0;2409.0;1.0;2596.0;1.0;187.0;2.0;19.826509475708008;2501.600336027625;2407.551155177297;2595.8926663302454
2344.0;1.0;2501.0;1.0;2407.0;1.0;2595.0;1.0;188.0;2.0;18.535356521606445;2501.675756073064;2407.735023669763;2595.8743237436165
2360.0;1.0;2501.0;1.0;2408.0;1.0;2595.0;1.0;187.0;2.0;18.91575813293457;2501.753154124366;2407.920219608537;2595.857942887168
2376.0;1.0;2501.0;1.0;2408.0;1.0;2595.0;1.0;187.0;2.0;17.991182327270508;2501.8325440462745;2408.1067724696304;2595.8435343549413
2392.0;1.0;2501.0;1.0;2408.0;1.0;2595.0;1.0;187.0;2.0;16.549161911010742;2501.9139397035333;2408.2947117290546;2595.831108740977
2408.0;1.0;2501.0;1.0;2407.0;1.0;2596.0;1.0;189.0;2.0;14.87088394165039;2501.9973549608867;2408.4840668628212;2595.820676639315
2424.0;1.0;2503.0;1.0;2409.0;1.0;2597.0;1.0;188.0;2.0;14.973581314086914;2502.0828036830776;2408.6748673469415;2595.8122486439966
