X,Y
509,0.156
510,-0.156
511,1.156
512,0.531
513,0.906
514,0.844
515,1.312
516,0.844
517,0.812
518,0.188
519,1.000
520,1.062
521,0.438
522,0.750
523,0.062
524,0.812
525,1.062
526,0.250
527,0.531
528,1.219
529,0.250
530,0.125
531,-0.375
532,0.281
533,0.562
534,0.500
535,-0.094
536,-0.125
537,-0.062
538,1.375
539,0.938
540,0.875
541,0.844
542,1.250
543,0.625
544,0.750
545,0.500
546,1.844
547,0.844
548,0.906
549,1.562
550,0.500
551,1.312
552,-0.469
553,0.750
554,0.219
555,0.625
556,-0.094
557,0.594
558,0.281
559,0.188
560,0.625
561,1.219
562,0.719
563,0.500
564,1.062
565,0.750
566,0.312
567,0.406
568,0.125
569,1.781
570,0.406
571,0.312
572,-0.438
573,0.031
574,0.969
575,0.312
576,-0.438
577,-0.250
578,0.188
579,0.125
580,-0.562
581,0.688
582,-0.156
583,1.312
584,-0.156
585,-0.312
586,0.094
587,-0.438
588,-0.094
589,0.250
590,0.344
591,-0.562
592,1.906
593,1.344
594,0.812
595,0.594
596,0.125
597,0.375
598,-0.438
599,0.031
600,0.469
601,-0.062
602,-0.344
603,0.594
604,-0.031
605,-0.125
606,-0.500
607,0.500
608,0.031
609,-0.031
610,0.781
611,0.062
612,0.438
613,0.250
614,0.031
615,0.250
616,0.250
617,-0.500
618,0.312
619,-0.625
620,0.344
621,-0.750
622,-0.469
623,0.375
624,-0.344
625,0.500
626,0.625
627,0.750
628,1.000
629,1.562
630,1.156
631,2.281
632,1.188
633,0.250
634,0.250
635,0.812
636,0.531
637,0.438
638,-0.406
639,-0.094
640,0.781
641,0.156
642,0.031
643,0.781
644,0.406
645,1.000
646,0.812
647,1.344
648,0.688
649,1.594
650,2.094
651,1.375
652,1.000
653,1.219
654,1.094
655,1.000
656,0.625
657,0.594
658,0.406
659,1.500
660,-0.312
661,-0.531
662,0.438
663,0.875
664,0.719
665,0.500
666,0.438
667,0.406
668,-0.531
669,0.781
670,0.625
671,0.312
672,0.438
673,0.656
674,1.938
675,0.094
676,0.500
677,-0.438
678,-0.719
679,0.594
680,1.219
681,0.312
682,-0.562
683,0.688
684,0.625
685,1.125
686,0.688
687,1.156
688,0.219
689,0.375
690,1.562
691,0.500
692,1.062
693,0.031
694,-0.094
695,0.938
696,-0.062
697,1.250
698,0.625
699,1.375
700,0.500
701,0.875
702,0.375
703,0.469
704,-0.062
705,1.375
706,0.062
707,0.406
708,0.062
709,-0.062
710,-0.250
711,0.844
712,0.031
713,0.062
714,0.719
715,-0.438
716,0.750
717,-0.219
718,0.500
719,1.125
720,-0.562
721,1.250
722,1.250
723,0.031
724,-0.125
725,0.344
726,0.750
727,1.625
728,1.062
729,0.625
730,0.156
731,0.844
732,-0.125
733,-0.281
734,0.688
735,1.281
736,1.062
737,1.750
738,1.281
739,0.531
740,0.281
741,1.188
742,0.375
743,0.938
744,0.906
745,0.469
746,-0.281
747,0.281
748,0.188
749,0.688
750,0.219
751,1.344
752,1.375
753,1.219
754,1.062
755,0.938
756,1.250
757,1.062
758,1.562
759,-0.562
760,0.625
761,-0.531
762,-0.250
763,0.969
764,0.344
765,1.125
766,0.812
767,0.969
768,0.156
769,0.625
770,0.625
771,1.156
772,0.344
773,1.594
774,0.062
775,1.219
776,0.250
777,0.625
778,0.750
779,-0.438
780,-0.406
781,0.656
782,0.938
783,0.750
784,-0.250
785,-0.531
786,0.125
787,0.438
788,1.531
789,-0.688
790,1.000
791,0.219
792,0.625
793,2.062
794,0.906
795,0.531
796,0.875
797,0.062
798,-0.125
799,-0.781
800,0.875
801,0.812
802,0.031
803,0.781
804,-0.375
805,-0.094
806,1.094
807,0.531
808,-0.125
809,1.031
810,0.500
811,0.812
812,-0.031
813,1.438
814,1.094
815,0.344
816,1.062
817,0.219
818,0.562
819,0.219
820,0.188
821,0.562
822,0.781
823,0.094
824,1.312
825,0.688
826,0.438
827,0.281
828,0.125
829,0.344
830,-0.562
831,0.969
832,0.656
833,0.500
834,0.812
835,0.406
836,0.906
837,-0.156
838,-0.844
839,0.281
840,-0.625
841,0.281
842,-0.406
843,0.125
844,0.969
845,0.281
846,1.250
847,1.062
848,0.906
849,1.844
850,1.156
851,0.500
852,0.406
853,1.094
854,-0.344
855,0.812
856,1.219
857,0.469
858,0.844
859,0.812
860,0.625
861,-0.312
862,0.438
863,0.031
864,0.656
865,0.406
866,0.906
867,1.031
868,1.781
869,1.094
870,1.844
871,0.500
872,0.656
873,0.156
874,-1.125
875,0.656
876,-0.094
877,-0.906
878,0.250
879,1.156
880,0.500
881,-0.344
882,1.656
883,1.000
884,0.312
885,0.062
886,-0.156
887,0.188
888,0.938
889,1.938
890,0.281
891,1.625
892,-0.625
893,0.875
894,0.531
895,0.156
896,-0.500
897,-0.375
898,0.969
899,0.281
900,1.656
901,0.562
902,0.938
903,1.250
904,0.625
905,0.000
906,0.000
907,0.375
908,0.438
909,0.438
910,0.125
911,1.250
912,0.812
913,-0.188
914,-0.125
915,0.188
916,0.469
917,1.031
918,1.188
919,1.969
920,0.938
921,-0.312
922,0.750
923,2.125
924,2.156
925,1.281
926,1.281
927,1.688
928,0.031
929,-0.469
930,0.344
931,1.156
932,0.469
933,1.000
934,1.312
935,0.906
936,0.562
937,-0.031
938,0.938
939,-0.438
940,0.969
941,0.750
942,1.719
943,3.531
944,1.969
945,0.812
946,1.719
947,0.781
948,0.562
949,1.219
950,0.719
951,0.969
952,2.125
