y-position;y-error;x-position;x-error;left-position;left-error;right-position;right-error;width;width-error;threshold;fitted-x-position;fitted-left-position;fitted-right-position
39.941280364990234;0.0;2680.66455078125;0.0;2385.0;0.0;2980.0;0.0;595.0;0.0;0.0;2680.6053829027605;2387.549917895601;2978.9887570972865
55.9417839050293;0.0;2680.56298828125;0.0;2386.0;0.0;2973.0;0.0;587.0;0.0;0.0;2680.6733438120764;2387.727564011043;2978.7978066219243
71.94487762451172;0.0;2680.7763671875;0.0;2386.0;0.0;2979.0;0.0;593.0;0.0;0.0;2680.740243610075;2387.905587446878;2978.6065287918645
87.93816375732422;0.0;2680.7958984375;0.0;2394.0;0.0;2979.0;0.0;585.0;0.0;0.0;2680.806063508906;2388.083861507317;2978.4151103238314
103.9401626586914;0.0;2681.034912109375;0.0;2387.0;0.0;2979.0;0.0;592.0;0.0;0.0;2680.87091216771;2388.262604061047;2978.2233679321857
119.94445037841797;0.0;2680.95849609375;0.0;2387.0;0.0;2979.0;0.0;592.0;0.0;0.0;2680.9347948635;2388.4417552041778;2978.031416736392
135.94285583496094;0.0;2680.9248046875;0.0;2391.0;0.0;2979.0;0.0;588.0;0.0;0.0;2680.9977116459754;2388.621234805477;2977.8393931566548
151.94891357421875;0.0;2681.01318359375;0.0;2387.0;0.0;2979.0;0.0;592.0;0.0;0.0;2681.059747942851;2388.8012062404437;2977.647173099609
167.9456024169922;0.0;2681.22412109375;0.0;2387.0;0.0;2975.0;0.0;588.0;0.0;0.0;2681.1208702610465;2388.9814895207055;2977.4549993433975
183.94313049316406;0.0;2681.1865234375;0.0;2390.0;0.0;2978.0;0.0;588.0;0.0;0.0;2681.181150630732;2389.1622108183033;2977.2627876487177
199.94598388671875;0.0;2681.071533203125;0.0;2387.0;0.0;2978.0;0.0;591.0;0.0;0.0;2681.240637805848;2389.3434325244357;2977.0705224579096
215.9490203857422;0.0;2681.15771484375;0.0;2388.0;0.0;2977.0;0.0;589.0;0.0;0.0;2681.299344600083;2389.5251081028514;2976.878303928391
231.94822692871094;0.0;2681.23486328125;0.0;2394.0;0.0;2977.0;0.0;583.0;0.0;0.0;2681.357288896967;2389.7072033054815;2976.686218604898
247.95083618164062;0.0;2681.551513671875;0.0;2393.0;0.0;2977.0;0.0;584.0;0.0;0.0;2681.414529265688;2389.88981189961;2976.4942180155554
263.9526672363281;0.0;2681.546630859375;0.0;2389.0;0.0;2977.0;0.0;588.0;0.0;0.0;2681.4710829201244;2390.0728977601666;2976.3023907209345
279.9466247558594;0.0;2681.5849609375;0.0;2394.0;0.0;2977.0;0.0;583.0;0.0;0.0;2681.5269576552737;2390.2563907684926;2976.1108599791746
295.9431457519531;0.0;2681.400146484375;0.0;2389.0;0.0;2977.0;0.0;588.0;0.0;0.0;2681.5822225694424;2390.4404218728314;2975.9195390326468
311.9490661621094;0.0;2681.65966796875;0.0;2390.0;0.0;2976.0;0.0;586.0;0.0;0.0;2681.6369329315103;2390.6250817553255;2975.7283847607
327.95489501953125;0.0;2681.89892578125;0.0;2390.0;0.0;2976.0;0.0;586.0;0.0;0.0;2681.6910881515146;2390.8102728469617;2975.5375491436444
343.94873046875;0.0;2681.90185546875;0.0;2390.0;0.0;2976.0;0.0;586.0;0.0;0.0;2681.744680913376;2390.9958682981487;2975.347212069797
359.95599365234375;0.0;2681.64208984375;0.0;2390.0;0.0;2975.0;0.0;585.0;0.0;0.0;2681.797828683782;2391.1821746443557;2975.1571094372584
375.95367431640625;0.0;2681.77783203125;0.0;2391.0;0.0;2976.0;0.0;585.0;0.0;0.0;2681.850487220671;2391.368935735663;2974.9675530119566
391.9543151855469;0.0;2681.94873046875;0.0;2391.0;0.0;2975.0;0.0;584.0;0.0;0.0;2681.9027304317947;2391.5563091121535;2974.7784322648995
407.9553527832031;0.0;2682.131591796875;0.0;2391.0;0.0;2975.0;0.0;584.0;0.0;0.0;2681.954582151106;2391.744276401048;2974.589816001602
423.952392578125;0.0;2682.057861328125;0.0;2391.0;0.0;2975.0;0.0;584.0;0.0;0.0;2682.006060596124;2391.9327972403757;2974.4017941955885
439.95208740234375;0.0;2681.953857421875;0.0;2391.0;0.0;2974.0;0.0;583.0;0.0;0.0;2682.057219549896;2392.1219614179154;2974.214326931387
455.957763671875;0.0;2682.338623046875;0.0;2395.0;0.0;2975.0;0.0;580.0;0.0;0.0;2682.1081017358006;2392.311820227512;2974.0274140841157
471.9490661621094;0.0;2682.03466796875;0.0;2392.0;0.0;2975.0;0.0;583.0;0.0;0.0;2682.1586749884927;2392.502143180917;2973.841331196253
487.9604187011719;0.0;2682.122314453125;0.0;2392.0;0.0;2974.0;0.0;582.0;0.0;0.0;2682.209080400306;2392.6933517911725;2973.6557164385777
503.95697021484375;0.0;2682.19287109375;0.0;2392.0;0.0;2974.0;0.0;582.0;0.0;0.0;2682.259240477488;2392.8850416462647;2973.4710125286765
519.9546508789062;0.0;2682.340087890625;0.0;2392.0;0.0;2974.0;0.0;582.0;0.0;0.0;2682.309237754279;2393.077414258269;2973.287072927589
535.9620361328125;0.0;2682.246826171875;0.0;2393.0;0.0;2974.0;0.0;581.0;0.0;0.0;2682.359131217778;2393.270584898022;2973.103838204894
551.956787109375;0.0;2682.443359375;0.0;2393.0;0.0;2973.0;0.0;580.0;0.0;0.0;2682.4088836024525;2393.4642952625322;2972.9216021909688
567.958984375;0.0;2682.267578125;0.0;2396.0;0.0;2973.0;0.0;577.0;0.0;0.0;2682.45858975785;2393.658799673144;2972.740174041805
