y-position;y-error;x-position;x-error;left-position;left-error;right-position;right-error;width;width-error;threshold;fitted-x-position;fitted-left-position;fitted-right-position
79.77149963378906;0.0;1681.1002197265625;0.0;1665.0;0.0;1699.0;0.0;34.0;0.0;0.0;1681.2562014696598;1665.2116203974751;1699.340660599805
111.78182983398438;0.0;1683.7623291015625;0.0;1668.0;0.0;1701.0;0.0;33.0;0.0;0.0;1683.8876093690592;1668.068965955526;1701.6964589460636
143.77818298339844;0.0;1686.392578125;0.0;1671.0;0.0;1704.0;0.0;33.0;0.0;0.0;1686.504816097184;1670.9095988642384;1704.0408947023989
175.8214111328125;0.0;1689.0098876953125;0.0;1674.0;0.0;1706.0;0.0;32.0;0.0;0.0;1689.1130213807994;1673.739120491912;1706.3786819036227
207.8222198486328;0.0;1691.658447265625;0.0;1677.0;0.0;1708.0;0.0;31.0;0.0;0.0;1691.705196312574;1676.5498651528824;1708.7035746294457
239.77178955078125;0.0;1694.3055419921875;0.0;1679.0;0.0;1711.0;0.0;32.0;0.0;0.0;1694.2809228133679;1679.3413458312066;1711.0152450192313
271.80126953125;0.0;1696.9180908203125;0.0;1682.0;0.0;1713.0;0.0;31.0;0.0;0.0;1696.8509992179165;1682.1252236706446;1713.3234400775373
303.8384094238281;0.0;1699.568359375;0.0;1685.0;0.0;1716.0;0.0;31.0;0.0;0.0;1699.409820789942;1684.8953818717769;1715.62318631727
335.7755126953125;0.0;1702.068359375;0.0;1687.0;0.0;1718.0;0.0;31.0;0.0;0.0;1701.9490782247387;1687.6427921051086;1717.9070616932695
367.8652648925781;0.0;1704.5714111328125;0.0;1691.0;0.0;1720.0;0.0;29.0;0.0;0.0;1704.4890761185195;1690.3893800383776;1720.1933862824542
399.7940673828125;0.0;1707.0579833984375;0.0;1693.0;0.0;1722.0;0.0;29.0;0.0;0.0;1707.0052378051594;1693.1085316240408;1722.4600900584142
431.7404479980469;0.0;1709.56494140625;0.0;1696.0;0.0;1725.0;0.0;29.0;0.0;0.0;1709.5119477141113;1695.8157641238597;1724.7201715078
463.82421875;0.0;1712.0252685546875;0.0;1699.0;0.0;1727.0;0.0;28.0;0.0;0.0;1712.0187704491968;1698.5213558281494;1726.9823207835698
495.76580810546875;0.0;1714.5042724609375;0.0;1701.0;0.0;1730.0;0.0;29.0;0.0;0.0;1714.5041057774604;1701.2019555815668;1729.2270977734154
527.9306030273438;0.0;1717.0865478515625;0.0;1704.0;0.0;1732.0;0.0;28.0;0.0;0.0;1716.9965883292775;1703.8884020083115;1731.4804259215846
559.8697509765625;0.0;1719.5501708984375;0.0;1707.0;0.0;1734.0;0.0;27.0;0.0;0.0;1719.461679021301;1706.5434300930222;1733.7111319557885
591.7819213867188;0.0;1721.9569091796875;0.0;1709.0;0.0;1736.0;0.0;27.0;0.0;0.0;1721.9150692526068;1709.183924860811;1735.9334413820952
623.7777709960938;0.0;1724.4539794921875;0.0;1712.0;0.0;1738.0;0.0;26.0;0.0;0.0;1724.365481581952;1711.8192310880643;1738.155312480129
655.8566284179688;0.0;1726.8525390625;0.0;1714.0;0.0;1741.0;0.0;27.0;0.0;0.0;1726.813033543528;1714.4494217159304;1740.3769211028593
687.8839721679688;0.0;1729.3193359375;0.0;1717.0;0.0;1743.0;0.0;26.0;0.0;0.0;1729.2476904585862;1717.063672571551;1742.5892136680318
719.89013671875;0.0;1731.6572265625;0.0;1720.0;0.0;1745.0;0.0;25.0;0.0;0.0;1731.672031003189;1719.6647222494862;1744.7945761609126
751.7943115234375;0.0;1734.1446533203125;0.0;1722.0;0.0;1747.0;0.0;25.0;0.0;0.0;1734.0802248235254;1722.2462907707459;1746.9877411012956
783.8201904296875;0.0;1736.58154296875;0.0;1725.0;0.0;1749.0;0.0;24.0;0.0;0.0;1736.489390503717;1724.8266902630273;1749.1843512121109
815.8417358398438;0.0;1738.9002685546875;0.0;1727.0;0.0;1752.0;0.0;25.0;0.0;0.0;1738.8902435717703;1727.3959274246247;1751.376005484763
847.9058837890625;0.0;1741.31396484375;0.0;1730.0;0.0;1754.0;0.0;24.0;0.0;0.0;1741.2865316254665;1729.9579719988155;1753.5661797893529
879.8494873046875;0.0;1743.6785888671875;0.0;1733.0;0.0;1756.0;0.0;23.0;0.0;0.0;1743.6663316933477;1732.500048525442;1755.744016411174
911.9856567382812;0.0;1745.9447021484375;0.0;1735.0;0.0;1758.0;0.0;23.0;0.0;0.0;1746.0531886245387;1735.0472631623534;1757.931121002353
943.9033203125;0.0;1748.3504638671875;0.0;1737.0;0.0;1760.0;0.0;23.0;0.0;0.0;1748.416820927202;1737.567267221149;1760.0997918285286
975.9691162109375;0.0;1750.7449951171875;0.0;1740.0;0.0;1763.0;0.0;23.0;0.0;0.0;1750.7846452715764;1740.0892636266967;1762.275223577882
1007.7406005859375;0.0;1753.220458984375;0.0;1742.0;0.0;1765.0;0.0;23.0;0.0;0.0;1753.1242754562245;1742.5787395991003;1764.4276894415736
1039.9130859375;0.0;1755.511962890625;0.0;1745.0;0.0;1767.0;0.0;22.0;0.0;0.0;1755.4871240418804;1745.090352742305;1766.6045523564994
1071.9183349609375;0.0;1757.7896728515625;0.0;1748.0;0.0;1769.0;0.0;21.0;0.0;0.0;1757.8316314133376;1747.5798639656227;1768.7676051113324
1103.761962890625;0.0;1760.1033935546875;0.0;1750.0;0.0;1771.0;0.0;21.0;0.0;0.0;1760.1585421029833;1750.0480697967955;1770.9175342154765
